eid,fecha,monto,tipoTransaccion,cuentaOrigen,cuentaDestino
null,2023-09-21,544.0532977694176,Débito,Cuenta8384,Cuenta7787
null,2024-01-26,292.0260225364284,Transferencia,Cuenta2381,Cuenta3392
null,2023-06-19,299.6130822693486,Crédito,Cuenta8591,Cuenta1840
null,2022-06-09,826.7027255912958,Débito,Cuenta4395,Cuenta8794
null,2024-06-09,995.8990069974664,Transferencia,Cuenta3822,Cuenta4180
null,2023-06-14,492.18312755541217,Débito,Cuenta6233,Cuenta4547
null,2023-07-01,413.0232922704076,Crédito,Cuenta3525,Cuenta1709
null,2024-11-26,502.5129740718537,Débito,Cuenta725,Cuenta8970
null,2024-05-09,243.29010663358585,Crédito,Cuenta9414,Cuenta2532
null,2024-01-25,584.2185484156197,Crédito,Cuenta7563,Cuenta6372
null,2024-08-17,408.1968600823087,Transferencia,Cuenta3767,Cuenta3150
null,2023-03-25,32.77213390486233,Crédito,Cuenta3921,Cuenta6374
null,2024-08-22,53.15352715519494,Crédito,Cuenta70,Cuenta9801
null,2022-03-09,223.66730207500828,Crédito,Cuenta6109,Cuenta4829
null,2024-05-24,632.5920217101444,Transferencia,Cuenta8385,Cuenta9167
null,2024-07-08,934.7599875775439,Transferencia,Cuenta9737,Cuenta2755
null,2024-10-14,127.05637255663082,Débito,Cuenta2750,Cuenta7644
null,2023-10-13,631.0961920822708,Crédito,Cuenta6374,Cuenta2468
null,2022-07-01,882.6639166671557,Débito,Cuenta8745,Cuenta1372
null,2022-04-09,917.6911769154783,Crédito,Cuenta5352,Cuenta4503
null,2022-11-24,158.48808663627955,Crédito,Cuenta1942,Cuenta9831
null,2024-01-18,851.9442785978489,Débito,Cuenta9293,Cuenta2584
null,2024-05-13,798.1773298505395,Débito,Cuenta6807,Cuenta1874
null,2022-10-04,921.5128850581818,Transferencia,Cuenta2970,Cuenta7524
null,2024-01-25,109.86041795565171,Transferencia,Cuenta4562,Cuenta610
null,2023-05-07,413.38724092771173,Crédito,Cuenta545,Cuenta7289
null,2024-07-08,194.73298586257482,Crédito,Cuenta2137,Cuenta3282
null,2023-05-09,136.6426619427764,Crédito,Cuenta6541,Cuenta2511
null,2024-01-24,154.0153204699649,Débito,Cuenta6578,Cuenta6675
null,2022-07-17,325.7055813737034,Débito,Cuenta403,Cuenta9063
null,2023-12-02,962.7537853746852,Crédito,Cuenta1004,Cuenta3525
null,2023-11-23,726.7036367677299,Débito,Cuenta8801,Cuenta5176
null,2024-12-18,709.615975915451,Crédito,Cuenta9015,Cuenta3726
null,2023-04-03,836.7839040329789,Transferencia,Cuenta3707,Cuenta7787
null,2023-11-02,542.5509995657429,Crédito,Cuenta3221,Cuenta5725
null,2024-11-13,73.25289098845123,Débito,Cuenta929,Cuenta924
null,2024-06-23,332.3740972389698,Crédito,Cuenta6730,Cuenta8178
null,2023-09-16,110.12984489293653,Transferencia,Cuenta6171,Cuenta8308
null,2023-10-01,181.7301847955216,Débito,Cuenta887,Cuenta5139
null,2022-10-03,411.119470787945,Transferencia,Cuenta8658,Cuenta3899
null,2022-06-28,398.51945938182934,Débito,Cuenta8854,Cuenta1310
null,2022-03-22,100.06757100164032,Débito,Cuenta6593,Cuenta9353
null,2023-08-13,25.64822177483417,Crédito,Cuenta9501,Cuenta3464
null,2022-12-22,709.0850865195333,Transferencia,Cuenta7167,Cuenta4640
null,2023-11-12,313.8672248659261,Transferencia,Cuenta8422,Cuenta8449
null,2023-03-19,440.87114772870973,Débito,Cuenta3210,Cuenta6196
null,2024-04-04,565.5753267097788,Crédito,Cuenta1164,Cuenta9041
null,2022-02-17,471.43261654350187,Crédito,Cuenta911,Cuenta1894
null,2024-10-13,211.60952379185628,Débito,Cuenta5674,Cuenta4776
null,2024-10-19,456.9666081040533,Débito,Cuenta7532,Cuenta5265
null,2023-05-27,749.5000313575514,Transferencia,Cuenta5923,Cuenta3136
null,2023-12-15,18.587505182047217,Crédito,Cuenta4351,Cuenta6723
null,2024-02-09,87.79656673284708,Crédito,Cuenta5314,Cuenta6323
null,2023-04-13,873.4607683987516,Transferencia,Cuenta595,Cuenta3041
null,2022-05-16,919.5719974357522,Débito,Cuenta9971,Cuenta4226
null,2023-02-21,894.499767838549,Transferencia,Cuenta3085,Cuenta9034
null,2022-01-11,921.7269394067222,Transferencia,Cuenta7535,Cuenta5692
null,2022-03-28,372.84897602449587,Débito,Cuenta9828,Cuenta6231
null,2023-04-13,162.99576417681106,Crédito,Cuenta9431,Cuenta881
null,2022-01-19,125.85767244191537,Transferencia,Cuenta4594,Cuenta5382
null,2024-08-18,874.9296631848143,Débito,Cuenta7390,Cuenta8987
null,2024-04-13,552.1258797959323,Transferencia,Cuenta8745,Cuenta9462
null,2024-07-26,438.0963198810801,Crédito,Cuenta8606,Cuenta6479
null,2023-03-13,26.79373697558063,Crédito,Cuenta8693,Cuenta9524
null,2024-02-17,388.3336797128104,Crédito,Cuenta8257,Cuenta2467
null,2022-11-27,581.9999911862642,Transferencia,Cuenta5967,Cuenta4670
null,2023-02-01,0.528257406043342,Débito,Cuenta902,Cuenta5190
null,2024-02-09,587.361175364118,Débito,Cuenta3723,Cuenta5113
null,2024-08-21,652.4286268741051,Débito,Cuenta391,Cuenta6584
null,2023-08-12,955.6154766083788,Débito,Cuenta4616,Cuenta3408
null,2022-01-21,976.1443488396848,Transferencia,Cuenta2525,Cuenta6412
null,2024-07-02,688.0790975374723,Transferencia,Cuenta5791,Cuenta6758
null,2024-05-15,535.848076252466,Crédito,Cuenta9310,Cuenta5881
null,2023-11-17,199.19102976698932,Débito,Cuenta8126,Cuenta6647
null,2023-11-09,73.41729919688566,Transferencia,Cuenta3272,Cuenta3334
null,2024-04-02,171.74712945229064,Débito,Cuenta586,Cuenta1870
null,2023-06-26,663.3342081087883,Débito,Cuenta5268,Cuenta1634
null,2024-06-06,741.5176668734189,Crédito,Cuenta217,Cuenta6787
null,2023-01-16,55.92925350685096,Crédito,Cuenta7885,Cuenta8889
null,2022-09-13,246.56273770650694,Transferencia,Cuenta9781,Cuenta8563
null,2023-06-26,169.00852428699142,Crédito,Cuenta739,Cuenta1962
null,2023-12-09,240.96493616110638,Débito,Cuenta7792,Cuenta2850
null,2024-10-22,724.8156072662645,Débito,Cuenta3019,Cuenta3695
null,2022-09-13,267.78289160471616,Débito,Cuenta9709,Cuenta4133
null,2023-08-14,716.7388349958292,Débito,Cuenta3547,Cuenta7301
null,2023-08-25,557.1841574539504,Transferencia,Cuenta6589,Cuenta6755
null,2023-06-01,690.4609340542297,Transferencia,Cuenta5595,Cuenta679
null,2023-01-09,472.48501543592914,Débito,Cuenta9788,Cuenta3157
null,2022-12-17,391.109895211453,Débito,Cuenta4996,Cuenta7452
null,2024-08-21,791.7015851198669,Crédito,Cuenta9146,Cuenta6906
null,2022-06-02,44.97416178884139,Crédito,Cuenta7669,Cuenta4458
null,2024-04-28,75.68294652053376,Crédito,Cuenta1686,Cuenta4226
null,2023-06-18,939.5051506160223,Crédito,Cuenta9302,Cuenta7598
null,2023-05-19,367.61388729968826,Transferencia,Cuenta2577,Cuenta1439
null,2024-01-04,89.67788605504646,Crédito,Cuenta1354,Cuenta3634
null,2024-08-07,867.0866798677346,Débito,Cuenta3663,Cuenta7630
null,2022-09-05,334.96487527289753,Débito,Cuenta8013,Cuenta8210
null,2023-07-24,608.0135505564105,Crédito,Cuenta9617,Cuenta9791
null,2023-04-18,278.13125291878947,Transferencia,Cuenta3678,Cuenta6300
null,2023-12-01,401.1605253239666,Débito,Cuenta8851,Cuenta2273
null,2023-01-20,662.309717576929,Crédito,Cuenta8937,Cuenta6661
null,2023-04-11,758.6361323229053,Crédito,Cuenta3714,Cuenta163
null,2023-10-18,798.5341666093972,Transferencia,Cuenta4206,Cuenta8624
null,2022-02-02,944.1459080606659,Débito,Cuenta5774,Cuenta3064
null,2023-08-02,714.1319871665676,Transferencia,Cuenta1250,Cuenta2665
null,2022-03-28,347.94741606320787,Débito,Cuenta8990,Cuenta4677
null,2023-05-21,998.1500421334191,Débito,Cuenta3827,Cuenta5671
null,2022-03-22,817.5574035456291,Débito,Cuenta2016,Cuenta3850
null,2022-11-26,646.0253204507711,Transferencia,Cuenta615,Cuenta8186
null,2022-12-23,590.0507742530307,Débito,Cuenta8939,Cuenta3011
null,2023-03-01,295.5607364330457,Transferencia,Cuenta2956,Cuenta4875
null,2022-12-20,563.2537103782472,Débito,Cuenta4300,Cuenta775
null,2024-09-25,456.3675353028256,Transferencia,Cuenta9860,Cuenta232
null,2022-03-19,485.325227626627,Crédito,Cuenta4816,Cuenta6213
null,2022-12-25,151.22625819701807,Crédito,Cuenta9064,Cuenta6550
null,2022-07-17,498.5575745228921,Crédito,Cuenta3648,Cuenta8332
null,2024-12-13,574.7577339445662,Crédito,Cuenta4248,Cuenta2074
null,2024-08-25,620.1806760799851,Transferencia,Cuenta9504,Cuenta7881
null,2022-10-24,353.7611028361597,Crédito,Cuenta9739,Cuenta9370
null,2022-01-08,479.21501043555526,Crédito,Cuenta2573,Cuenta6740
null,2023-05-15,483.82053997088457,Débito,Cuenta7265,Cuenta60
null,2024-10-18,80.79567413960353,Débito,Cuenta147,Cuenta735
null,2022-02-10,802.7549823929141,Crédito,Cuenta5322,Cuenta9011
null,2022-10-14,219.79602144828613,Crédito,Cuenta9066,Cuenta4011
null,2022-11-23,991.5177035168747,Crédito,Cuenta8902,Cuenta88
null,2023-05-07,271.79818419527544,Débito,Cuenta5640,Cuenta3141
null,2023-08-23,121.3517841018309,Transferencia,Cuenta762,Cuenta5026
null,2023-05-12,624.6835172452483,Crédito,Cuenta2616,Cuenta472
null,2023-07-01,601.4597181837112,Débito,Cuenta4601,Cuenta2414
null,2022-03-01,767.5768494126198,Débito,Cuenta6364,Cuenta1295
null,2022-03-24,285.34235647716565,Crédito,Cuenta2134,Cuenta9905
null,2022-06-19,49.95832308367076,Crédito,Cuenta9261,Cuenta9708
null,2022-10-05,391.17598174209047,Débito,Cuenta4660,Cuenta5158
null,2022-02-21,413.3720684414679,Crédito,Cuenta3086,Cuenta4846
null,2022-03-02,494.7798913693059,Crédito,Cuenta4890,Cuenta9943
null,2024-05-21,360.81516158859574,Transferencia,Cuenta5207,Cuenta9550
null,2022-02-22,416.88122665062065,Crédito,Cuenta6135,Cuenta6124
null,2022-02-20,487.42962434424754,Débito,Cuenta9182,Cuenta2216
null,2022-08-23,193.7258861003317,Crédito,Cuenta738,Cuenta1797
null,2022-03-01,432.8278168134915,Transferencia,Cuenta8049,Cuenta7585
null,2022-12-07,552.8684991884742,Transferencia,Cuenta8803,Cuenta4391
null,2024-11-12,110.207422433377,Crédito,Cuenta4473,Cuenta4473
null,2023-06-08,881.8755629232863,Crédito,Cuenta5545,Cuenta1436
null,2024-06-11,8.58940448210288,Crédito,Cuenta4433,Cuenta2004
null,2022-12-19,418.0325304564285,Crédito,Cuenta1001,Cuenta120
null,2022-01-25,173.85242080833308,Débito,Cuenta5249,Cuenta8872
null,2022-12-10,604.0363391866699,Crédito,Cuenta4569,Cuenta4975
null,2024-06-24,577.0567450134178,Débito,Cuenta4125,Cuenta8433
null,2022-03-16,629.4501745012874,Crédito,Cuenta7907,Cuenta2097
null,2024-07-19,30.736246511958278,Transferencia,Cuenta2115,Cuenta468
null,2022-12-20,89.66729614644453,Crédito,Cuenta1386,Cuenta8898
null,2023-02-06,959.413178128533,Crédito,Cuenta4364,Cuenta2921
null,2023-09-28,644.137180393947,Transferencia,Cuenta8997,Cuenta6578
null,2024-11-02,513.921871018112,Crédito,Cuenta3422,Cuenta6839
null,2022-10-07,413.71254798931625,Débito,Cuenta1490,Cuenta8487
null,2023-07-07,564.2392681247426,Transferencia,Cuenta180,Cuenta3446
null,2023-04-15,311.08509011463445,Crédito,Cuenta37,Cuenta5693
null,2022-09-07,589.7664097353941,Transferencia,Cuenta3158,Cuenta2480
null,2023-09-07,619.7120549738291,Transferencia,Cuenta6712,Cuenta778
null,2024-12-12,394.60827876804836,Transferencia,Cuenta206,Cuenta3206
null,2022-09-14,918.9911857036918,Crédito,Cuenta4624,Cuenta432
null,2023-07-07,45.244242287437956,Transferencia,Cuenta9705,Cuenta5323
null,2024-11-05,597.5132268755247,Débito,Cuenta2181,Cuenta9383
null,2023-06-03,370.47596578175023,Transferencia,Cuenta2375,Cuenta5661
null,2022-08-25,460.3346907034379,Transferencia,Cuenta7448,Cuenta8578
null,2024-07-05,244.2763079264675,Débito,Cuenta5628,Cuenta2341
null,2022-07-08,50.107032113711035,Débito,Cuenta9181,Cuenta5044
null,2022-11-14,575.0996249377657,Débito,Cuenta2967,Cuenta1413
null,2022-12-28,726.012436904159,Crédito,Cuenta67,Cuenta2350
null,2024-12-13,654.595361148553,Crédito,Cuenta2692,Cuenta1036
null,2024-08-24,412.2950734909339,Débito,Cuenta4919,Cuenta2946
null,2023-07-22,252.1455094138021,Crédito,Cuenta3263,Cuenta4905
null,2022-02-12,786.9631878405822,Débito,Cuenta5320,Cuenta8047
null,2023-09-11,658.5375601284068,Crédito,Cuenta2847,Cuenta9858
null,2022-01-09,469.2350209349321,Crédito,Cuenta8731,Cuenta1937
null,2023-03-17,435.18065213135037,Transferencia,Cuenta4163,Cuenta3219
null,2022-02-12,275.16642015252637,Transferencia,Cuenta9481,Cuenta6808
null,2024-04-15,569.1388162155419,Transferencia,Cuenta2160,Cuenta3431
null,2024-08-23,889.0328538844338,Transferencia,Cuenta7643,Cuenta7814
null,2023-07-17,884.0557780292463,Transferencia,Cuenta4769,Cuenta2757
null,2023-01-13,445.6550363355368,Débito,Cuenta1032,Cuenta5326
null,2022-02-18,600.281756175517,Débito,Cuenta703,Cuenta4700
null,2023-12-23,155.0790288135717,Crédito,Cuenta4430,Cuenta6729
null,2024-10-13,847.5532029437111,Débito,Cuenta1601,Cuenta3552
null,2024-07-12,225.08881633884747,Transferencia,Cuenta4046,Cuenta1443
null,2022-07-23,255.24775754224183,Crédito,Cuenta602,Cuenta2220
null,2023-02-14,332.60510537999176,Crédito,Cuenta1504,Cuenta7574
null,2023-03-09,88.47714643120386,Crédito,Cuenta9735,Cuenta9343
null,2022-12-02,495.61966815804107,Crédito,Cuenta7844,Cuenta3915
null,2024-02-03,744.3626855313321,Débito,Cuenta872,Cuenta9908
null,2023-01-07,419.40759290851247,Débito,Cuenta3646,Cuenta3184
null,2024-11-22,663.2965510571926,Crédito,Cuenta5928,Cuenta562
null,2023-04-04,713.4509335733758,Crédito,Cuenta4192,Cuenta5030
null,2023-06-11,722.3641135281381,Crédito,Cuenta5773,Cuenta3527
null,2022-08-22,306.32253530369127,Débito,Cuenta9054,Cuenta5407
null,2022-04-18,289.2058010457621,Transferencia,Cuenta2285,Cuenta9588
null,2024-08-08,839.8879686279713,Débito,Cuenta6674,Cuenta7576
null,2022-12-14,870.291569268772,Transferencia,Cuenta1966,Cuenta7241
null,2023-02-27,173.9545500303018,Débito,Cuenta2387,Cuenta7509
null,2023-11-09,21.668835093158755,Transferencia,Cuenta8606,Cuenta1096
null,2022-11-02,78.72741265570204,Crédito,Cuenta1866,Cuenta68
null,2022-11-13,650.01165476139,Transferencia,Cuenta5918,Cuenta3984
null,2022-02-20,295.88023708935873,Transferencia,Cuenta4974,Cuenta1843
null,2024-11-22,74.64208669562655,Crédito,Cuenta4366,Cuenta1125
null,2023-12-12,54.88590836420215,Crédito,Cuenta3731,Cuenta8858
null,2023-02-22,971.7929623463314,Crédito,Cuenta4592,Cuenta4867
null,2023-07-28,429.4482973421969,Crédito,Cuenta250,Cuenta3487
null,2024-02-23,733.0143235307683,Débito,Cuenta7038,Cuenta3453
null,2022-10-12,894.5349644390315,Crédito,Cuenta4570,Cuenta4579
null,2023-04-20,745.5947949396387,Transferencia,Cuenta9764,Cuenta5786
null,2022-03-24,39.05032906384376,Débito,Cuenta8081,Cuenta2286
null,2024-02-21,148.94285299168453,Débito,Cuenta1503,Cuenta6228
null,2022-06-23,790.4822297572621,Transferencia,Cuenta8045,Cuenta9330
null,2024-05-19,82.25562711501266,Transferencia,Cuenta6977,Cuenta2939
null,2023-01-12,801.0488416907692,Transferencia,Cuenta1389,Cuenta2911
null,2022-05-12,926.7903929361881,Débito,Cuenta9400,Cuenta6766
null,2022-02-11,318.08935082615267,Transferencia,Cuenta9131,Cuenta6014
null,2024-08-10,19.670426533414663,Débito,Cuenta9395,Cuenta8634
null,2022-06-07,23.686712420326607,Transferencia,Cuenta4977,Cuenta6201
null,2024-06-02,364.2630728700014,Crédito,Cuenta9567,Cuenta324
null,2024-02-19,243.02869546897566,Débito,Cuenta7855,Cuenta374
null,2022-01-08,99.72179900238632,Crédito,Cuenta4885,Cuenta2901
null,2022-05-09,508.78662127688267,Crédito,Cuenta7556,Cuenta486
null,2024-10-23,105.85446503792706,Débito,Cuenta7997,Cuenta1301
null,2022-09-10,816.9072894854825,Débito,Cuenta6289,Cuenta2943
null,2022-04-07,92.35915635427072,Débito,Cuenta5230,Cuenta9018
null,2022-10-25,170.95391716731146,Transferencia,Cuenta6417,Cuenta1960
null,2024-09-24,791.6963091356596,Crédito,Cuenta3810,Cuenta132
null,2023-02-18,13.516882058640212,Débito,Cuenta6650,Cuenta941
null,2024-05-11,835.291133214859,Crédito,Cuenta4061,Cuenta2433
null,2023-04-20,600.847755781285,Transferencia,Cuenta8575,Cuenta5946
null,2022-12-05,110.27745926201493,Crédito,Cuenta1373,Cuenta1906
null,2023-03-21,343.6429446605964,Débito,Cuenta2393,Cuenta3619
null,2022-07-28,570.6676011145215,Crédito,Cuenta2048,Cuenta7300
null,2022-04-05,854.7412866220935,Crédito,Cuenta1841,Cuenta8767
null,2023-11-03,39.52921671237808,Débito,Cuenta3546,Cuenta5581
null,2023-05-20,905.8844270652032,Débito,Cuenta3969,Cuenta7531
null,2022-01-17,676.033244076917,Transferencia,Cuenta1854,Cuenta2840
null,2024-01-18,207.72098654155036,Débito,Cuenta4064,Cuenta3837
null,2024-07-18,168.8408846383498,Transferencia,Cuenta4597,Cuenta8579
null,2023-03-05,490.6543231512751,Crédito,Cuenta2964,Cuenta7554
null,2024-11-06,266.2997073831493,Crédito,Cuenta8208,Cuenta5712
null,2023-04-10,403.9417492109887,Transferencia,Cuenta5706,Cuenta345
null,2022-11-22,190.31807118891874,Transferencia,Cuenta2793,Cuenta8891
null,2023-03-17,74.68108213482849,Débito,Cuenta8436,Cuenta3021
null,2023-04-20,764.6194259351705,Transferencia,Cuenta9880,Cuenta3717
null,2024-02-14,282.7824856238197,Transferencia,Cuenta5190,Cuenta8585
null,2022-01-05,13.551378217494857,Débito,Cuenta7744,Cuenta5931
null,2024-10-08,237.33380123780955,Débito,Cuenta9286,Cuenta2663
null,2024-07-19,920.0146552603915,Débito,Cuenta2064,Cuenta9913
null,2022-07-23,624.3962137502159,Crédito,Cuenta1909,Cuenta6197
null,2023-05-19,805.484077808854,Transferencia,Cuenta5160,Cuenta6178
null,2022-07-23,597.5927574420391,Débito,Cuenta7773,Cuenta8772
null,2024-10-07,710.0165878604306,Crédito,Cuenta100,Cuenta9436
null,2023-10-10,447.06289117224753,Transferencia,Cuenta7648,Cuenta2991
null,2022-10-19,482.9184452554426,Transferencia,Cuenta4706,Cuenta7407
null,2023-12-07,644.5042783439427,Débito,Cuenta3890,Cuenta6599
null,2023-07-06,371.012650847702,Crédito,Cuenta8799,Cuenta3903
null,2024-11-11,829.5320121736632,Crédito,Cuenta1441,Cuenta2957
null,2024-10-09,590.0815125493298,Transferencia,Cuenta6319,Cuenta9041
null,2023-06-07,87.77075662175726,Crédito,Cuenta243,Cuenta9694
null,2024-01-03,258.63151178620257,Débito,Cuenta3083,Cuenta7543
null,2022-09-15,755.9653278016342,Crédito,Cuenta8684,Cuenta438
null,2024-03-18,895.7695447062205,Transferencia,Cuenta4847,Cuenta9222
null,2022-04-22,174.77306569216333,Crédito,Cuenta6283,Cuenta7967
null,2024-02-16,585.163357097615,Crédito,Cuenta9837,Cuenta5682
null,2023-09-08,327.3522584813968,Débito,Cuenta9588,Cuenta2873
null,2023-03-15,32.17238602900463,Débito,Cuenta6739,Cuenta2872
null,2024-12-10,996.2623910883821,Transferencia,Cuenta154,Cuenta2279
null,2022-02-28,21.213197626525293,Crédito,Cuenta1063,Cuenta6344
null,2024-07-01,700.9401782548831,Transferencia,Cuenta458,Cuenta7759
null,2024-07-09,52.721334113633,Débito,Cuenta8777,Cuenta9087
null,2022-03-18,162.72329334334833,Débito,Cuenta1307,Cuenta4972
null,2022-12-02,137.87613276182242,Débito,Cuenta2323,Cuenta4209
null,2023-10-11,7.946388374391988,Crédito,Cuenta5803,Cuenta8654
null,2023-12-13,348.9046727993511,Crédito,Cuenta561,Cuenta1151
null,2023-01-20,203.82118762188261,Débito,Cuenta4115,Cuenta7123
null,2024-05-19,953.3247053947771,Crédito,Cuenta2362,Cuenta3317
null,2023-10-12,717.031347614453,Crédito,Cuenta1392,Cuenta3781
null,2023-10-10,965.0256430470013,Crédito,Cuenta5486,Cuenta3594
null,2022-09-03,827.8164399666913,Crédito,Cuenta1276,Cuenta2599
null,2022-02-17,961.5011708042293,Transferencia,Cuenta3581,Cuenta7862
null,2022-01-04,757.6227300325342,Débito,Cuenta1498,Cuenta4127
null,2022-06-16,906.3299790296887,Transferencia,Cuenta9702,Cuenta7046
null,2023-02-21,256.4352005286916,Débito,Cuenta3690,Cuenta5229
null,2024-06-06,382.5668617198202,Débito,Cuenta8998,Cuenta2607
null,2022-09-17,778.2975096962908,Transferencia,Cuenta9833,Cuenta2002
null,2023-08-25,847.7548715987359,Transferencia,Cuenta1037,Cuenta9716
null,2023-06-01,828.7459492526222,Débito,Cuenta4524,Cuenta6082
null,2022-05-12,850.2832460798112,Transferencia,Cuenta5222,Cuenta2151
null,2023-07-01,395.30014186194006,Crédito,Cuenta1941,Cuenta2554
null,2022-01-11,242.73362227528884,Crédito,Cuenta7848,Cuenta4872
null,2024-01-25,635.9468071561221,Transferencia,Cuenta3399,Cuenta7484
null,2023-12-21,747.9730717771372,Crédito,Cuenta9548,Cuenta7330
null,2022-05-17,94.89160469117253,Débito,Cuenta7206,Cuenta5053
null,2024-05-11,826.6351792273483,Transferencia,Cuenta6574,Cuenta5640
null,2023-09-09,924.251146435556,Débito,Cuenta6419,Cuenta9047
null,2022-11-27,923.9779934032746,Débito,Cuenta83,Cuenta8271
null,2024-04-27,973.4484157248066,Crédito,Cuenta4989,Cuenta5224
null,2023-06-11,976.6940192511655,Débito,Cuenta1992,Cuenta3443
null,2022-07-03,504.0849302867354,Crédito,Cuenta6957,Cuenta7474
null,2022-05-21,501.97452962080547,Transferencia,Cuenta5170,Cuenta7339
null,2024-11-15,441.180331473061,Crédito,Cuenta1294,Cuenta2249
null,2022-04-14,690.6721931013615,Transferencia,Cuenta2401,Cuenta3839
null,2024-09-05,97.2991672267246,Crédito,Cuenta1741,Cuenta4639
null,2022-04-02,541.9495802385089,Crédito,Cuenta8482,Cuenta822
null,2023-07-15,500.2203040431851,Transferencia,Cuenta7189,Cuenta6634
null,2023-01-01,941.9118247875047,Crédito,Cuenta4293,Cuenta3131
null,2022-06-15,710.8286719940502,Débito,Cuenta9663,Cuenta8949
null,2024-02-05,609.0185488384149,Débito,Cuenta5222,Cuenta3396
null,2023-07-20,472.0928397701649,Débito,Cuenta9101,Cuenta6670
null,2022-09-18,389.51044985998686,Débito,Cuenta2653,Cuenta4630
null,2024-02-09,31.921069574645024,Transferencia,Cuenta91,Cuenta2784
null,2024-09-22,510.14653794708573,Transferencia,Cuenta8182,Cuenta5171
null,2024-04-15,974.098894399635,Débito,Cuenta6547,Cuenta6320
null,2024-07-04,418.0576677002821,Crédito,Cuenta6111,Cuenta4248
null,2023-11-10,944.5780162509595,Crédito,Cuenta9874,Cuenta3309
null,2022-11-08,244.92959682434844,Transferencia,Cuenta2722,Cuenta9125
null,2024-11-28,340.39066100259816,Transferencia,Cuenta5895,Cuenta2228
null,2022-03-16,153.651122199444,Crédito,Cuenta2585,Cuenta3486
null,2024-12-16,675.5014316397941,Transferencia,Cuenta7751,Cuenta7338
null,2023-04-21,327.3122312460576,Débito,Cuenta7890,Cuenta9760
null,2024-09-08,135.79691171642028,Crédito,Cuenta8026,Cuenta9344
null,2024-10-04,115.12260918818473,Débito,Cuenta8093,Cuenta5152
null,2023-06-06,493.38322980082813,Crédito,Cuenta532,Cuenta2247
null,2024-05-08,51.2711501932922,Crédito,Cuenta2396,Cuenta7871
null,2022-07-16,429.93818719362906,Transferencia,Cuenta3998,Cuenta8356
null,2023-06-01,352.43661437128935,Débito,Cuenta258,Cuenta4202
null,2023-10-26,45.14734754556249,Débito,Cuenta6864,Cuenta1274
null,2024-12-09,928.894480538021,Crédito,Cuenta4490,Cuenta9634
null,2024-10-04,611.9851483421003,Débito,Cuenta1785,Cuenta2349
null,2022-06-06,893.0235492739772,Crédito,Cuenta6481,Cuenta712
null,2023-07-23,828.9725729140931,Transferencia,Cuenta9162,Cuenta8461
null,2022-02-16,326.4794746055756,Crédito,Cuenta7896,Cuenta2606
null,2023-11-04,439.0066641014074,Transferencia,Cuenta3868,Cuenta3211
null,2024-04-09,440.923377596011,Débito,Cuenta731,Cuenta1651
null,2023-10-17,950.3423971607426,Transferencia,Cuenta2419,Cuenta1884
null,2023-08-12,696.0419687178,Crédito,Cuenta1061,Cuenta291
null,2024-10-08,280.4481975894115,Débito,Cuenta5379,Cuenta6901
null,2024-03-11,425.3968721182657,Transferencia,Cuenta2929,Cuenta8563
null,2022-01-19,667.7656864561102,Transferencia,Cuenta6506,Cuenta2564
null,2022-10-05,982.4719870635664,Transferencia,Cuenta7394,Cuenta5185
null,2023-05-07,287.32047698200233,Débito,Cuenta1057,Cuenta2207
null,2023-07-13,221.89006083873176,Crédito,Cuenta7854,Cuenta7172
null,2024-07-10,911.8769924775156,Crédito,Cuenta4738,Cuenta2995
null,2023-12-25,208.50246516208404,Transferencia,Cuenta3122,Cuenta602
null,2024-09-16,54.71171733522262,Transferencia,Cuenta1376,Cuenta1721
null,2023-11-04,171.27384223779052,Débito,Cuenta1694,Cuenta9047
null,2024-01-05,553.1996700013389,Crédito,Cuenta2502,Cuenta3982
null,2023-08-18,908.0020133920425,Transferencia,Cuenta2193,Cuenta9282
null,2023-03-15,428.0112684262197,Débito,Cuenta5544,Cuenta8480
null,2023-09-27,472.97705176598714,Débito,Cuenta2950,Cuenta5200
null,2023-08-02,652.4843750119935,Débito,Cuenta4458,Cuenta1900
null,2024-02-08,224.90948320728467,Débito,Cuenta25,Cuenta7117
null,2024-11-21,9.385582663437031,Débito,Cuenta2467,Cuenta7592
null,2024-05-16,290.7137278404702,Transferencia,Cuenta1040,Cuenta1692
null,2024-05-21,826.8924230143955,Crédito,Cuenta4125,Cuenta1282
null,2023-01-11,693.6943175469935,Débito,Cuenta2388,Cuenta4452
null,2022-07-02,860.1094885471716,Débito,Cuenta2324,Cuenta4172
null,2024-05-16,80.16575420728967,Crédito,Cuenta3486,Cuenta1100
null,2023-12-01,589.7011705423606,Crédito,Cuenta951,Cuenta701
null,2024-02-07,824.9502672290688,Débito,Cuenta2557,Cuenta1265
null,2024-11-26,781.278362993275,Débito,Cuenta8454,Cuenta7021
null,2022-01-24,469.2466071042838,Crédito,Cuenta999,Cuenta8306
null,2023-03-25,90.09652899004384,Crédito,Cuenta805,Cuenta4756
null,2023-07-09,639.7263887366028,Transferencia,Cuenta240,Cuenta2219
null,2024-03-25,160.7816917550462,Transferencia,Cuenta4366,Cuenta268
null,2024-07-13,55.82307558089361,Transferencia,Cuenta4732,Cuenta6155
null,2024-03-20,664.5529861297322,Crédito,Cuenta4959,Cuenta3112
null,2022-07-07,66.17078028419654,Transferencia,Cuenta8924,Cuenta7104
